DEVTYPE_Academia,DEVTYPE_BackEnd,DEVTYPE_Blockchain,DEVTYPE_DataScienceAndAI,DEVTYPE_DevSupport,DEVTYPE_ExecutiveManagement,DEVTYPE_FrontEnd,DEVTYPE_FullStack,DEVTYPE_Management,DEVTYPE_Native,DEVTYPE_ResearchAndDevelopment,age,ai_sent,ai_threat,comp_usd,country,ed_level,home_gni,org_size,per_gni,remote_work,years_code_pre_pro
False,False,False,False,False,False,True,False,False,False,False,4,2,1.0,43288.0,spain,5,33410.0,6,1.3,0,0.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,81165.0,germany,5,54960.0,4,1.48,1,0.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,66256.61,netherlands,5,62840.0,4,1.05,1,4.0
False,False,False,False,False,False,False,True,False,False,False,2,0,-1.0,89467.0,united kingdom of great britain and northern ireland,5,48610.0,3,1.84,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,110000.0,united states,5,83660.0,4,1.31,2,10.0
False,False,False,False,True,False,False,False,False,False,False,2,0,-1.0,46534.6,portugal,6,26620.0,4,1.75,1,8.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,97398.0,germany,6,54960.0,6,1.77,1,3.0
False,False,False,False,False,False,False,False,False,True,False,3,0,-1.0,118733.51,australia,5,62550.0,5,1.9,1,4.0
False,False,False,False,True,False,False,False,False,False,False,3,1,0.0,114713.2,germany,1,54960.0,5,2.09,1,2.0
False,False,True,False,False,False,False,False,False,False,False,3,2,-1.0,108220.0,france,6,45180.0,1,2.4,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,50996.19,united kingdom of great britain and northern ireland,3,48610.0,1,1.05,1,8.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,86576.0,germany,6,54960.0,8,1.58,1,7.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,27055.0,portugal,6,26620.0,1,1.02,2,8.0
False,True,False,False,False,False,False,False,False,False,False,3,2,0.0,86576.0,finland,4,51710.0,6,1.67,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,76090.56,sweden,6,58820.0,4,1.29,1,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,92736.89,denmark,5,73790.0,4,1.26,1,7.0
False,False,False,False,False,False,True,False,False,False,False,4,1,1.0,10000.0,united states,5,83660.0,3,0.12,2,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,204496.0,united kingdom of great britain and northern ireland,6,48610.0,0,4.21,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,216440.0,netherlands,5,62840.0,0,3.44,1,0.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,97398.0,spain,5,33410.0,4,2.92,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,185000.0,united states,5,83660.0,6,2.21,1,4.0
False,False,False,True,False,False,False,False,False,False,False,3,0,-1.0,51000.0,united states,6,83660.0,1,0.61,1,12.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,200000.0,united states,5,83660.0,3,2.39,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,95857.5,united kingdom of great britain and northern ireland,6,48610.0,6,1.97,1,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,85493.8,netherlands,5,62840.0,8,1.36,1,5.0
False,True,False,False,False,False,False,False,False,False,False,4,2,-1.0,27048.0,guatemala,3,5780.0,6,4.68,0,10.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,98413.7,united kingdom of great britain and northern ireland,6,48610.0,3,2.02,2,2.0
False,True,False,False,False,False,False,False,False,False,False,5,1,-1.0,75712.0,sweden,4,58820.0,3,1.29,1,0.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,130000.0,united states,4,83660.0,2,1.55,2,10.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,175000.0,united states,6,83660.0,5,2.09,1,6.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,43800.0,canada,3,53340.0,1,0.82,2,10.0
False,True,False,False,False,False,False,False,False,False,False,4,1,-1.0,122000.0,united states,3,83660.0,8,1.46,2,5.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,30301.6,italy,3,38290.0,4,0.79,2,5.0
False,False,False,False,False,False,True,False,False,False,False,4,1,1.0,112260.0,singapore,5,74750.0,6,1.5,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,9141.0,turkey,3,13150.0,3,0.7,0,1.0
False,False,False,False,False,False,False,False,False,False,True,2,0,-1.0,52757.25,spain,7,33410.0,4,1.58,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,36470.14,austria,5,54160.0,2,0.67,0,6.0
False,False,False,False,True,False,False,False,False,False,False,3,1,-1.0,156000.0,united states,3,83660.0,8,1.86,2,11.0
False,False,False,False,False,False,True,False,False,False,False,5,0,-1.0,125000.0,united states,5,83660.0,6,1.49,2,3.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,151000.0,united states,5,83660.0,8,1.8,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,116800.0,canada,5,53340.0,6,2.19,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,250000.0,united states,5,83660.0,5,2.99,2,6.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,32466.0,finland,5,51710.0,4,0.63,1,4.0
False,False,False,False,False,False,True,False,False,False,False,5,0,0.0,11000.0,united states,5,83660.0,4,0.13,2,4.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,110000.0,united states,3,83660.0,3,1.31,0,9.0
False,False,False,False,False,False,False,False,False,True,False,3,2,1.0,162000.0,united states,5,83660.0,3,1.94,2,1.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,93150.0,brazil,6,9950.0,3,9.36,2,6.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,435000.0,united states,5,83660.0,6,5.2,2,10.0
False,False,False,False,False,False,False,False,False,False,True,2,0,-1.0,45216.0,poland,6,21560.0,4,2.1,1,2.0
False,False,False,False,False,False,False,True,False,False,False,3,1,0.0,119000.0,united states,6,83660.0,4,1.42,2,1.0
False,False,False,False,False,False,True,False,False,False,False,3,0,1.0,130000.0,united states,5,83660.0,5,1.55,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,68862.2,turkey,5,13150.0,5,5.24,0,4.0
False,False,False,False,False,False,False,True,False,False,False,3,1,1.0,130000.0,united states,6,83660.0,8,1.55,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,173152.0,france,6,45180.0,8,3.83,1,3.0
False,False,False,False,True,False,False,False,False,False,False,1,1,-1.0,130000.0,united states,5,83660.0,6,1.55,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,108220.0,germany,5,54960.0,6,1.97,2,8.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,102492.0,canada,6,53340.0,4,1.92,1,7.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,155000.0,united states,5,83660.0,3,1.85,1,3.0
False,True,False,False,False,False,False,False,False,False,False,4,2,-1.0,130000.0,united states,7,83660.0,1,1.55,2,20.0
False,False,False,False,False,False,False,False,True,False,False,2,2,-1.0,95857.5,united kingdom of great britain and northern ireland,6,48610.0,3,1.97,2,3.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,200000.0,united states,6,83660.0,4,2.39,2,20.0
False,True,False,False,False,False,False,False,False,False,False,4,2,-1.0,90000.0,united states,6,83660.0,5,1.08,1,5.0
False,False,False,False,True,False,False,False,False,False,False,4,1,-1.0,42059.54,mexico,5,12800.0,3,3.29,2,8.0
False,True,False,False,False,False,False,False,False,False,False,2,2,0.0,210000.0,united states,6,83660.0,8,2.51,1,4.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,142350.0,canada,5,53340.0,6,2.67,2,3.0
False,True,False,False,False,False,False,False,False,False,False,3,2,1.0,56088.0,taiwan,6,35360.0,6,1.59,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,94670.86,netherlands,6,62840.0,5,1.51,1,6.0
False,False,False,False,False,False,False,True,False,False,False,2,2,-1.0,32928.0,mexico,6,12800.0,3,2.57,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,4258.5,thailand,6,7120.0,1,0.6,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,100600.0,united states,5,83660.0,8,1.2,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,140686.0,germany,1,54960.0,8,2.56,2,6.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,23916.62,france,6,45180.0,1,0.53,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,2,1.0,146692.0,sweden,6,58820.0,0,2.49,2,5.0
False,False,False,False,False,False,False,True,False,False,False,3,1,-1.0,142000.0,united states,5,83660.0,2,1.7,2,9.0
False,False,False,True,False,False,False,False,False,False,False,2,0,1.0,121000.0,united states,6,83660.0,8,1.45,1,2.0
False,False,False,False,False,False,False,False,False,False,True,2,0,-1.0,73589.6,france,6,45180.0,3,1.63,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,176000.0,united states,5,83660.0,5,2.1,2,2.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,300000.0,united states,6,83660.0,3,3.59,1,0.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,120000.0,united states,6,83660.0,3,1.43,2,3.0
False,False,False,False,False,False,False,False,False,True,False,4,2,-1.0,81165.0,france,6,45180.0,5,1.8,2,5.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,9700.89,bangladesh,5,2820.0,2,3.44,1,4.0
False,False,False,False,False,False,True,False,False,False,False,1,0,0.0,3015.6,pakistan,5,1430.0,4,2.11,0,2.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,48699.0,portugal,3,26620.0,3,1.83,2,26.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,92348.28,australia,5,62550.0,3,1.48,1,1.0
False,False,False,False,False,False,False,True,False,False,False,1,1,-1.0,17081.6,poland,5,21560.0,1,0.79,2,8.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,85223.25,germany,5,54960.0,4,1.55,2,0.0
False,False,False,False,False,False,False,True,False,False,False,1,1,-1.0,9450.24,colombia,3,7040.0,1,1.34,1,1.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,110000.0,united states,7,83660.0,3,1.31,2,0.0
False,True,False,False,False,False,False,False,False,False,False,3,0,-1.0,82247.2,netherlands,5,62840.0,7,1.31,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,25950.0,paraguay,3,6290.0,0,4.13,0,0.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,184000.0,united states,5,83660.0,3,2.2,2,10.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,56815.5,germany,3,54960.0,3,1.03,2,10.0
False,False,False,False,False,False,False,False,False,True,False,3,2,0.0,97398.0,germany,7,54960.0,5,1.77,1,10.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,52000.0,united states,5,83660.0,2,0.62,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,0.0,122000.0,united states,5,83660.0,4,1.46,2,5.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,55192.2,spain,6,33410.0,6,1.65,1,1.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,104804.2,united kingdom of great britain and northern ireland,5,48610.0,6,2.16,2,3.0
False,False,False,False,False,False,True,False,False,False,False,1,-2,1.0,41123.6,spain,1,33410.0,8,1.23,1,3.0
False,True,False,False,False,False,False,False,False,False,False,4,0,0.0,102809.0,germany,5,54960.0,6,1.87,1,5.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,163627.2,switzerland,6,95900.0,5,1.71,1,10.0
False,False,False,False,False,False,False,False,False,False,True,4,2,-1.0,40240.8,brazil,5,9950.0,3,4.04,2,
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,170000.0,united states,5,83660.0,5,2.03,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,2,0.0,75000.0,united states,3,83660.0,2,0.9,2,13.0
False,False,False,False,False,False,False,True,False,False,False,3,1,-1.0,77600.0,costa rica,3,15620.0,4,4.97,2,2.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,113040.0,poland,6,21560.0,4,5.24,1,3.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,97398.0,portugal,6,26620.0,3,3.66,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,115000.0,united states,5,83660.0,1,1.37,0,12.0
False,False,False,True,False,False,False,False,False,False,False,4,1,-1.0,131400.0,canada,6,53340.0,8,2.46,1,11.0
False,False,False,False,True,False,False,False,False,False,False,3,1,0.0,91337.68,france,6,45180.0,3,2.02,0,0.0
False,False,False,False,False,False,True,False,False,False,False,3,2,0.0,54236.6,turkey,3,13150.0,2,4.12,2,7.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,170000.0,united states,4,83660.0,0,2.03,2,4.0
False,False,False,False,False,False,False,False,False,True,False,5,-1,0.0,136000.0,united states,3,83660.0,8,1.63,1,1.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,144000.0,united states,5,83660.0,8,1.72,2,6.0
False,True,False,False,False,False,False,False,False,False,False,4,2,-1.0,175200.0,canada,3,53340.0,4,3.28,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,61685.4,germany,6,54960.0,3,1.12,1,2.0
False,False,False,False,False,False,False,False,False,True,False,4,0,0.0,30301.6,spain,5,33410.0,4,0.91,1,14.0
False,True,False,False,False,False,False,False,False,False,False,5,-1,-1.0,67160.0,canada,5,53340.0,3,1.26,2,20.0
False,False,False,False,False,False,False,False,False,False,True,4,2,-1.0,108900.0,new zealand,0,46280.0,4,2.35,2,11.0
False,False,False,True,False,False,False,False,False,False,False,2,1,-1.0,18886.43,russian federation,6,15320.0,3,1.23,0,1.0
False,False,False,True,False,False,False,False,False,False,False,3,0,-1.0,44712.0,brazil,6,9950.0,8,4.49,2,2.0
False,True,False,False,False,False,False,False,False,False,False,4,1,1.0,143080.0,canada,5,53340.0,6,2.68,2,4.0
False,True,False,False,False,False,False,False,False,False,False,1,2,-1.0,48699.0,germany,5,54960.0,6,0.89,1,6.0
False,False,False,False,False,False,False,False,False,False,True,4,1,-1.0,48699.0,spain,3,33410.0,4,1.46,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,160000.0,united states,6,83660.0,5,1.91,1,2.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,48699.0,italy,3,38290.0,2,1.27,1,1.0
False,False,False,False,False,False,True,False,False,False,False,1,1,1.0,6585.6,mexico,5,12800.0,2,0.51,0,5.0
False,False,False,False,False,False,False,False,False,True,False,1,2,1.0,8943.6,kenya,4,2110.0,3,4.24,1,4.0
False,False,False,False,False,False,True,False,False,False,False,2,0,-1.0,120000.0,united states,6,83660.0,7,1.43,2,5.0
False,False,False,False,False,False,False,False,False,True,False,1,2,0.0,15150.8,germany,3,54960.0,4,0.28,0,2.0
False,True,False,False,False,False,False,False,False,False,False,3,2,0.0,28137.2,spain,3,33410.0,3,0.84,2,1.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,27945.0,brazil,5,9950.0,4,2.81,2,1.0
False,True,False,False,False,False,False,False,False,False,False,2,0,0.0,4602.07,colombia,5,7040.0,6,0.65,2,6.0
False,False,False,False,False,False,False,False,False,False,True,3,1,-1.0,64932.0,germany,6,54960.0,5,1.18,1,0.0
False,False,False,False,False,False,True,False,False,False,False,4,2,0.0,87549.85,united kingdom of great britain and northern ireland,5,48610.0,1,1.8,2,4.0
False,False,False,False,False,False,False,False,False,True,False,3,1,-1.0,147719.0,switzerland,6,95900.0,4,1.54,0,5.0
False,False,False,False,False,False,True,False,False,False,False,4,0,1.0,100000.0,united states,5,83660.0,0,1.2,2,0.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,94000.0,united states,5,83660.0,8,1.12,1,3.0
False,False,False,True,False,False,False,False,False,False,False,5,0,-1.0,125000.0,united states,6,83660.0,4,1.49,1,1.0
False,False,False,False,False,False,False,False,True,False,False,3,1,-1.0,107700.0,czech republic,6,29140.0,3,3.7,2,15.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,28757.89,belarus,6,8240.0,1,3.49,2,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,42205.8,france,6,45180.0,8,0.93,1,5.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,77000.0,united states,5,83660.0,7,0.92,2,5.0
False,True,False,False,False,False,False,False,False,False,False,4,2,1.0,210000.0,united states,5,83660.0,8,2.51,1,3.0
False,False,False,False,False,False,False,False,True,False,False,2,1,-1.0,44712.0,brazil,5,9950.0,6,4.49,2,4.0
False,False,False,False,False,False,False,False,False,True,False,3,2,1.0,250000.0,united states,3,83660.0,8,2.99,1,3.0
False,False,False,False,False,False,False,False,False,False,True,2,1,-1.0,60603.2,germany,6,54960.0,6,1.1,1,6.0
False,False,False,False,False,False,False,True,False,False,False,2,1,-1.0,62767.6,germany,1,54960.0,3,1.14,1,6.0
False,False,False,False,False,False,True,False,False,False,False,5,0,0.0,134000.0,united states,5,83660.0,5,1.6,2,3.0
False,False,False,False,False,False,True,False,False,False,False,1,1,1.0,21644.0,spain,2,33410.0,2,0.65,1,4.0
False,True,False,False,False,False,False,False,False,False,False,5,1,1.0,110000.0,united states,3,83660.0,8,1.31,2,12.0
False,False,False,False,False,False,False,False,True,False,False,3,0,-1.0,217277.0,united kingdom of great britain and northern ireland,6,48610.0,6,4.47,1,6.0
False,False,False,False,False,False,False,False,False,True,False,4,1,-1.0,165000.0,united states,3,83660.0,5,1.97,1,2.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,77918.4,serbia,6,11570.0,4,6.73,2,8.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,150000.0,united states,5,83660.0,8,1.79,2,20.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,114000.0,united states,5,83660.0,4,1.36,1,4.0
False,True,False,False,False,False,False,False,False,False,False,5,1,0.0,163520.0,canada,4,53340.0,4,3.07,2,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,25692.5,india,5,2650.0,6,9.7,1,3.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,122000.0,united states,5,83660.0,3,1.46,0,6.0
False,False,False,False,False,False,False,False,True,False,False,3,1,-1.0,220000.0,united states,5,83660.0,8,2.63,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,146000.0,canada,4,53340.0,4,2.74,2,4.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,97398.0,germany,3,54960.0,4,1.77,1,10.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,124453.0,netherlands,5,62840.0,6,1.98,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,0,-1.0,145000.0,united states,5,83660.0,4,1.73,1,3.0
False,False,False,False,False,False,True,False,False,False,False,2,2,-1.0,203000.0,united states,5,83660.0,8,2.43,0,6.0
False,False,False,False,False,False,True,False,False,False,False,1,0,-1.0,65700.0,canada,5,53340.0,2,1.23,2,4.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,5589.0,brazil,5,9950.0,0,0.56,2,3.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,32656.0,poland,5,21560.0,8,1.51,2,6.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,86576.0,belgium,6,54840.0,8,1.58,1,2.0
False,True,False,False,False,False,False,False,False,False,False,2,1,-1.0,38391.6,colombia,6,7040.0,2,5.45,2,6.0
False,False,False,False,False,False,False,False,True,False,False,2,2,-1.0,302848.0,sweden,0,58820.0,1,5.15,2,5.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,43288.0,netherlands,5,62840.0,1,0.69,1,6.0
False,False,False,True,False,False,False,False,False,False,False,2,2,-1.0,333000.0,united states,5,83660.0,8,3.98,1,0.0
False,False,False,False,False,False,False,True,False,False,False,3,2,1.0,125600.0,poland,6,21560.0,3,5.83,2,5.0
False,True,False,False,False,False,False,False,False,False,False,3,2,-1.0,360000.0,united states,5,83660.0,5,4.3,1,7.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,111000.0,united states,3,83660.0,6,1.33,1,0.0
False,True,False,False,False,False,False,False,False,False,False,4,-1,1.0,230000.0,united states,6,83660.0,6,2.75,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,-1,-1.0,102267.0,switzerland,3,95900.0,1,1.07,0,2.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,59521.0,germany,7,54960.0,2,1.08,1,6.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,14447.4,malaysia,5,11670.0,1,1.24,1,2.0
False,False,False,False,False,False,False,False,False,False,True,2,-1,-1.0,115000.0,united states,6,83660.0,4,1.37,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,0,-1.0,125600.0,poland,6,21560.0,3,5.83,2,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,0.0,12972.0,russian federation,5,15320.0,2,0.85,2,5.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,54958.3,united kingdom of great britain and northern ireland,5,48610.0,5,1.13,0,5.0
False,False,False,True,False,False,False,False,False,False,False,6,2,-1.0,250000.0,united states,5,83660.0,8,2.99,2,4.0
False,False,False,False,False,False,False,True,False,False,False,4,1,-1.0,65128.0,norway,5,98280.0,2,0.66,1,7.0
False,False,False,False,False,False,False,True,False,False,False,3,1,0.0,225000.0,united states,6,83660.0,6,2.69,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,59270.4,mexico,5,12800.0,1,4.63,2,5.0
False,False,False,False,False,False,False,False,True,False,False,4,1,0.0,230000.0,united states,5,83660.0,8,2.75,2,7.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,86000.0,united states,5,83660.0,3,1.03,1,4.0
False,True,False,False,False,False,False,False,False,False,False,3,-1,0.0,86576.0,lithuania,6,26950.0,3,3.21,2,3.0
False,False,False,False,False,False,True,False,False,False,False,2,1,1.0,12593.2,sri lanka,6,3860.0,4,3.26,1,4.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,3956.76,egypt,1,3510.0,3,1.13,2,1.0
False,False,False,False,False,False,False,False,False,True,False,4,1,-1.0,91987.0,france,6,45180.0,5,2.04,2,10.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,24894.0,bulgaria,3,15320.0,1,1.62,1,2.0
False,False,False,False,True,False,False,False,False,False,False,2,2,-1.0,10822.0,germany,3,54960.0,4,0.2,1,4.0
False,False,False,False,False,False,False,False,True,False,False,4,2,-1.0,146000.0,canada,6,53340.0,3,2.74,2,0.0
False,False,False,False,False,False,False,False,True,False,False,3,2,0.0,302409.0,united states,5,83660.0,6,3.61,1,0.0
False,False,False,False,False,False,False,True,False,False,False,3,1,-1.0,62767.6,czech republic,3,29140.0,8,2.15,2,12.0
False,False,False,False,False,False,True,False,False,False,False,3,-2,0.0,105540.9,australia,1,62550.0,5,1.69,1,2.0
True,False,False,False,False,False,False,False,False,False,False,3,1,-1.0,97398.0,austria,6,54160.0,4,1.8,1,4.0
False,False,False,False,False,False,True,False,False,False,False,1,1,-1.0,29396.3,united kingdom of great britain and northern ireland,6,48610.0,2,0.6,0,5.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,155000.0,united states,3,83660.0,6,1.85,2,1.0
False,False,False,False,False,False,True,False,False,False,False,4,0,0.0,149000.0,united states,5,83660.0,6,1.78,2,6.0
False,False,False,False,False,False,False,False,False,True,False,3,1,0.0,91987.0,spain,6,33410.0,7,2.75,2,6.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,20352.0,chile,3,15750.0,2,1.29,2,5.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,229950.0,canada,5,53340.0,3,4.31,2,6.0
False,False,False,False,False,False,False,False,False,True,False,4,1,1.0,62800.0,poland,6,21560.0,8,2.91,1,6.0
False,True,False,False,False,False,False,False,False,False,False,4,0,-1.0,190000.0,united states,6,83660.0,4,2.27,1,4.0
False,True,False,False,False,False,False,False,False,False,False,2,1,1.0,30000.0,turkey,6,13150.0,4,2.28,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,114713.2,netherlands,1,62840.0,2,1.83,2,0.0
False,True,False,False,False,False,False,False,False,False,False,4,-1,-1.0,447335.0,united kingdom of great britain and northern ireland,5,48610.0,6,9.2,1,0.0
False,True,False,False,False,False,False,False,False,False,False,3,1,1.0,95233.6,france,6,45180.0,4,2.11,1,3.0
False,False,False,False,False,False,True,False,False,False,False,3,1,-1.0,215000.0,united states,3,83660.0,6,2.57,2,5.0
False,False,False,False,False,False,False,False,False,True,False,5,1,-1.0,180000.0,united states,5,83660.0,3,2.15,2,6.0
False,False,False,False,False,False,True,False,False,False,False,1,2,-1.0,43288.0,germany,3,54960.0,1,0.79,1,1.0
False,False,False,False,False,False,False,False,True,False,False,4,2,0.0,178500.0,united states,5,83660.0,6,2.13,2,6.0
False,False,False,False,False,False,True,False,False,False,False,5,0,-1.0,108220.0,germany,6,54960.0,8,1.97,1,5.0
False,False,False,False,False,False,True,False,False,False,False,3,2,-1.0,200000.0,united states,5,83660.0,1,2.39,2,2.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,63633.36,germany,5,54960.0,4,1.16,2,10.0
False,False,False,False,False,False,True,False,False,False,False,4,0,-1.0,86576.0,germany,3,54960.0,6,1.58,2,11.0
False,True,False,False,False,False,False,False,False,False,False,3,1,-1.0,116000.0,united states,5,83660.0,6,1.39,1,0.0
False,False,False,False,False,False,False,False,False,True,False,2,1,0.0,13413.6,brazil,5,9950.0,4,1.35,2,9.0
False,True,False,False,False,False,False,False,False,False,False,3,1,0.0,97398.0,germany,5,54960.0,4,1.77,1,0.0
False,False,False,False,False,False,True,False,False,False,False,4,1,-1.0,14766.0,colombia,5,7040.0,1,2.1,2,5.0
False,True,False,False,False,False,False,False,False,False,False,4,1,-1.0,170000.0,uruguay,5,21580.0,3,7.88,2,6.0
False,False,False,False,False,False,False,False,False,True,False,2,1,-1.0,119042.0,slovakia,6,23900.0,6,4.98,2,2.0
False,False,False,False,False,False,False,False,False,False,True,2,2,-1.0,190000.0,united states,7,83660.0,3,2.27,1,7.0
False,False,False,False,False,False,True,False,False,False,False,2,1,-1.0,16233.0,italy,1,38290.0,1,0.42,0,6.0
False,False,False,False,False,False,False,True,False,False,False,2,1,0.0,71966.3,ireland,6,77920.0,3,0.92,2,1.0
False,False,False,False,False,False,False,False,True,False,False,3,0,-1.0,112000.0,united states,5,83660.0,5,1.34,2,8.0
False,False,False,False,False,False,True,False,False,False,False,5,1,-1.0,150000.0,united states,5,83660.0,0,1.79,2,0.0
False,False,False,False,False,False,True,False,False,False,False,3,1,0.0,120000.0,united states,5,83660.0,8,1.43,0,4.0
False,False,False,False,True,False,False,False,False,False,False,2,-1,1.0,180000.0,united states,5,83660.0,4,2.15,2,2.0
False,True,False,False,False,False,False,False,False,False,False,3,2,0.0,54110.0,italy,5,38290.0,4,1.41,1,6.0
